event_id,title,date,start_time,end_time,venue,venue_address,performers,description,url,flyer_url
2056203,"Body Hack: Archangel, ARMANA KHAN, Cisne, DV-i, Kilopatrah Jones, Nita Aviance, pwincesa, Vayda",2025-01-23T00:00:00.000,2025-01-23T20:00:00.000,2025-01-24T04:00:00.000,Nowadays,"56-06 Cooper Ave. Ridgewood, NY 11385 USA","ARCHANGEL (US), ARMANA KHAN, Cisne, Kilopatrah Jones, Nita Aviance","Body Hack taps queer underground legend Nita Aviance and rising star Kilopatrah Jones to join their multi-faceted night of music, games and trans healing. ",https://ra.co/events/2056203,
2056201,"MLK Sunday: DJ Tara, Soul Summit, Timmy Regisford",2025-01-19T00:00:00.000,2025-01-19T15:00:00.000,2025-01-20T06:00:00.000,Nowadays,"56-06 Cooper Ave. Ridgewood, NY 11385 USA","DJ Tara, Soul Summit Music, Timmy Regisford","This special Sunday party highlights the deep connection between dance music, Black liberation, and community.",https://ra.co/events/2056201,
2056197,"La Noche: Angel D'lite, Byron Yeates, Ian Crane, Maara",2025-01-18T00:00:00.000,2025-01-18T22:00:00.000,2025-01-19T06:00:00.000,Nowadays,"56-06 Cooper Ave. Ridgewood, NY 11385 USA","Angel D'lite, Byron Yeates, Ian Crane, Maara",,https://ra.co/events/2056197,
2056195,Residency Night: Donis invites Karizma,2025-01-17T00:00:00.000,2025-01-17T22:00:00.000,2025-01-18T06:00:00.000,Nowadays,"56-06 Cooper Ave. Ridgewood, NY 11385 USA","Donis, Karizma",,https://ra.co/events/2056195,
2056194,"But, Can She Sing?: Mike Servito & Jason Kendig",2025-01-16T00:00:00.000,2025-01-16T22:00:00.000,2025-01-17T04:00:00.000,Nowadays,"56-06 Cooper Ave. Ridgewood, NY 11385 USA","Mike Servito, Jason Kendig","Mike Servito taps long-time friend and musical collaborator Jason Kendig for a night of fierce tunes. Two children of the Detroit underground, they don't make them DJs like this anymore. ",https://ra.co/events/2056194,
2059899,Residency Night: SHYBOI invites Phase Fatale & Special Guest,2025-01-11T00:00:00.000,2025-01-11T22:00:00.000,2025-01-12T06:00:00.000,Nowadays,"56-06 Cooper Ave. Ridgewood, NY 11385 USA","Shyboi, Phase Fatale","Nowadays resident and dance floor powerhouse SHYBOI launches her 2025 residency with two heavyweights of the queer underground to the sound of industrial, synth, baile funk and beyond.",https://ra.co/events/2059899,
2062581,"HONEY B, Jubilee & Kim Ann Foxman",2025-01-10T00:00:00.000,2025-01-10T22:00:00.000,2025-01-11T06:00:00.000,Nowadays,"56-06 Cooper Ave. Ridgewood, NY 11385 USA","HONEY B, Jubilee, Kim Ann Foxman",,https://ra.co/events/2062581,
2059817,Four Tet All Night,2025-01-09T00:00:00.000,2025-01-09T20:00:00.000,2025-01-10T00:00:00.000,Nowadays,"56-06 Cooper Ave. Ridgewood, NY 11385 USA",Four Tet,,https://ra.co/events/2059817,
2059816,Traxx All Night,2025-01-04T00:00:00.000,2025-01-04T22:00:00.000,2025-01-05T06:00:00.000,Nowadays,"56-06 Cooper Ave. Ridgewood, NY 11385 USA",Traxx,"A pioneer of the Chicago sound and one of the most underrated DJs in the world, Traxx, locks in for an all-nighter at Nowadays.",https://ra.co/events/2059816,
2059811,Theo Parrish All Night,2025-01-03T00:00:00.000,2025-01-03T22:00:00.000,2025-01-04T06:00:00.000,Nowadays,"56-06 Cooper Ave. Ridgewood, NY 11385 USA",Theo Parrish,,https://ra.co/events/2059811,
2034532,New Years Nonstop,2024-12-31T00:00:00.000,2024-12-31T22:00:00.000,2025-01-02T04:00:00.000,Nowadays,"56-06 Cooper Ave. Ridgewood, NY 11385 USA","DJ Python, Carlos Souffront, CZ Wang, Regularfantasy, Eamon Harkin, Justin Carter, Jacob Meehan, JADALAREIGN, Mike Servito, Ladiez Drink Free","JADALAREIGN and Mike Servito going back-to-back followed by Carlos Souffront closing Nonstop—what a way to start 2025.
",https://ra.co/events/2034532,
2034529,Aurora Halal All Night,2024-12-28T00:00:00.000,2024-12-28T22:00:00.000,2024-12-29T06:00:00.000,Nowadays,"56-06 Cooper Ave. Ridgewood, NY 11385 USA",Aurora Halal,,https://ra.co/events/2034529,
2034528,Coloring Lessons with MUSCLECARS & Louie Vega,2024-12-27T00:00:00.000,2024-12-27T22:00:00.000,2024-12-28T06:00:00.000,Nowadays,"56-06 Cooper Ave. Ridgewood, NY 11385 USA","Louie Vega, MUSCLECARS",,https://ra.co/events/2034528,
2034527,Body Hack,2024-12-26T00:00:00.000,2024-12-26T20:00:00.000,2024-12-27T04:00:00.000,Nowadays,"56-06 Cooper Ave. Ridgewood, NY 11385 USA","ARCHANGEL (US), Cisne, Sekucci","For the final Body Hack of the year, rising star Sekucci takes the reins to fundraise for G.L.I.T.S., supporting Black trans women.",https://ra.co/events/2034527,
2034523,"Nonstop: Father Dukes, Hieroglyphic Being, Kanyon, OK Williams, Shaun J. Wright + more",2024-12-21T00:00:00.000,2024-12-21T22:00:00.000,2024-12-22T22:00:00.000,Nowadays,"56-06 Cooper Ave. Ridgewood, NY 11385 USA","DAIYAH, Devoye, Father Dukes, Hieroglyphic Being, Kanyon, livwutang, OK Williams, Shaun J. Wright","This Nonstop truly has it all: two live performances, legends like Shaun J. Wright, contemporary stars like livwutang and much more besides. A festival-quality club lineup.",https://ra.co/events/2034523,
2034522,"Label Night: Faith Beat with AK, DJ Minx & Ryan Elliott",2024-12-20T00:00:00.000,2024-12-20T22:00:00.000,2024-12-21T06:00:00.000,Nowadays,"56-06 Cooper Ave. Ridgewood, NY 11385 USA","AK (US), DJ Minx, Ryan Elliott",,https://ra.co/events/2034522,
2034518,DickAppointment x Soft N Supple: Pussy Appointment,2024-12-19T00:00:00.000,2024-12-19T22:00:00.000,2024-12-20T04:00:00.000,Nowadays,"56-06 Cooper Ave. Ridgewood, NY 11385 USA","BAE BAE, Daniro, PINKYY","This DickAppointment and Soft N Supple collab will serve queer, ass-shaking fun all night, with The Audre Lorde Project and Planned Parenthood tabling the event.",https://ra.co/events/2034518,
2047786,Intro To Ableton: How To Make Your Own Edit,2024-12-19T00:00:00.000,2024-12-19T19:00:00.000,2024-12-19T21:00:00.000,Nowadays,"56-06 Cooper Ave. Ridgewood, NY 11385 USA","JP Solis, The New York Record Club for The Advancement of The Arts",,https://ra.co/events/2047786,
2034517,"Nonstop: 1morning, Ade Kassim, CARISTA, Dee Diggs, JADALAREIGN, SHYBOI",2024-12-14T00:00:00.000,2024-12-14T22:00:00.000,2024-12-15T22:00:00.000,Nowadays,"56-06 Cooper Ave. Ridgewood, NY 11385 USA","1morning, Ade Kassim, CARISTA, Dee Diggs, JADALAREIGN, Shyboi",This lineup showcases how Black artists have always been and continue to be at the forefront of dance music. Come enjoy their finely-tuned precision. ,https://ra.co/events/2034517,
2034514,Residency Night: Donis invites Kai Alce,2024-12-13T00:00:00.000,2024-12-13T22:00:00.000,2024-12-14T06:00:00.000,Nowadays,"56-06 Cooper Ave. Ridgewood, NY 11385 USA","Donis, Kai Alce",,https://ra.co/events/2034514,
2040183,xcakes: Soltura Compilation Album Release Party,2024-12-12T00:00:00.000,2024-12-12T20:00:00.000,2024-12-13T04:00:00.000,Nowadays,"56-06 Cooper Ave. Ridgewood, NY 11385 USA","DJ Freedem, Xana 101, Nita Aviance, Omari, Pauli Cakes, Total XTC, znorthy",,https://ra.co/events/2040183,
2034510,Let's Dance Brooklyn's Annual 'ThanksChristmaHanuKwanzza Boogie' & Toy Drive,2024-12-07T00:00:00.000,2024-12-07T14:00:00.000,2024-12-07T19:00:00.000,Nowadays,"56-06 Cooper Ave. Ridgewood, NY 11385 USA",Ali Coleman,,https://ra.co/events/2034510,
2034512,"Anniversary Nonstop: D. Tiffany, Double O & Mantra, Homemade Weapons, Pearson Sound + more",2024-12-07T00:00:00.000,2024-12-07T22:00:00.000,2024-12-08T22:00:00.000,Nowadays,"56-06 Cooper Ave. Ridgewood, NY 11385 USA","D. Tiffany, Double O, Mantra, Homemade Weapons, Introspekt, br0nz3_g0dd3ss, Pearson Sound, rrao",Nowadays celebrates its seventh birthday with an impressively diverse array of sounds. A back-to-back from UK drum & bass legends Double O & Mantra is sure to be a real highlight.,https://ra.co/events/2034512,
2034505,"Label Night: Kindergarten with Ayesha, Darwin b2b Hodge, Despina, Drummy, Ma Sha, Sobolik",2024-12-06T00:00:00.000,2024-12-06T22:00:00.000,2024-12-07T06:00:00.000,Nowadays,"56-06 Cooper Ave. Ridgewood, NY 11385 USA","Ayesha, Darwin, Hodge, Despina, Drummy, Ma Sha, Sobolik",,https://ra.co/events/2034505,
2055419,New Lease Celebration,2024-12-05T00:00:00.000,2024-12-05T20:00:00.000,2024-12-06T04:00:00.000,Nowadays,"56-06 Cooper Ave. Ridgewood, NY 11385 USA","Eamon Harkin, Rage.inald, Alissa Brianna, Love Letters, DJPT, Raw Unkut, Justin Carter, Mz3 (1), Solofan, Tiny T-Bone, Pauli Cakes",Nowadays celebrates its new lease with a lineup of stellar back-to-backs from a litany of talented staff members.,https://ra.co/events/2055419,
2017436,"Nonstop: Analog Soul, Baby Leo, Beautiful Swimmers, dBridge, DJ Marcelle, Monty Luke, SCRAAATCH",2024-11-30T00:00:00.000,2024-11-30T22:00:00.000,2024-12-01T22:00:00.000,Nowadays,"56-06 Cooper Ave. Ridgewood, NY 11385 USA","Analog Soul, Baby Leo, Beautiful Swimmers, dBridge, DJ Marcelle, Monty Luke, SCRAAATCH",,https://ra.co/events/2017436,
2017433,Danny Krivit All Night,2024-11-29T00:00:00.000,2024-11-29T22:00:00.000,2024-11-30T06:00:00.000,Nowadays,"56-06 Cooper Ave. Ridgewood, NY 11385 USA",Danny Krivit,,https://ra.co/events/2017433,
2017432,Marcellus Pittman All Night,2024-11-27T00:00:00.000,2024-11-27T22:00:00.000,2024-11-28T04:00:00.000,Nowadays,"56-06 Cooper Ave. Ridgewood, NY 11385 USA",Marcellus Pittman,Detroit legend Marcellus Pittman returns for his pre-Thanksgiving party at Nowadays. Expect the Unirhythm boss to serve up only the finest house.,https://ra.co/events/2017432,
2017431,"Nonstop: Ariel Zetina, Colored Craig, Kilopatrah Jones, IMOGEN, JR2k, Trax Unit, TYGAPAW + more",2024-11-23T00:00:00.000,2024-11-23T22:00:00.000,2024-11-24T22:00:00.000,Nowadays,"56-06 Cooper Ave. Ridgewood, NY 11385 USA","Ariel Zetina, Colored Craig, Kilopatrah Jones, IMOGEN, James Bangura, Jackson Ryland, Trax Unit, TYGAPAW",,https://ra.co/events/2017431,
2017430,Residency Night: Honcho invites Jeffrey Sfire,2024-11-22T00:00:00.000,2024-11-22T22:00:00.000,2024-11-23T06:00:00.000,Nowadays,"56-06 Cooper Ave. Ridgewood, NY 11385 USA","Honcho, Jeffrey Sfire",,https://ra.co/events/2017430,
2017428,"Body Hack: Archangel, Cisne, Daniro, pwincesa, Zaida Zane",2024-11-21T00:00:00.000,2024-11-21T20:00:00.000,2024-11-22T04:00:00.000,Nowadays,"56-06 Cooper Ave. Ridgewood, NY 11385 USA","Archangel, Cisne, Daniro, Zaida Zane","ARCHANGEL headlines BodyHack with her signature breaks, blends and club bangers. All proceeds will go to trans anarchist group Pansy Collective and the BKHROC harm reduction organisation.",https://ra.co/events/2017428,
2017423,"Nonstop: Anthony Naples, Aurora Halal, Conducta, DJ G, DJ Masda, Nick León, Sedef Adasï + more",2024-11-16T00:00:00.000,2024-11-16T22:00:00.000,2024-11-17T22:00:00.000,Nowadays,"56-06 Cooper Ave. Ridgewood, NY 11385 USA","Anthony Naples, DJ G., Aurora Halal, Conducta, DJ Masda, Kat Offline, Nick León, Sedef Adasï","Sunday at Nonstop is shaping up to be something special, with Conducta’s masterclass UK garage and DJ Masda’s hypnotic house and bright techno. ",https://ra.co/events/2017423,
2017420,JADALAREIGN All Night,2024-11-15T00:00:00.000,2024-11-15T22:00:00.000,2024-11-16T06:00:00.000,Nowadays,"56-06 Cooper Ave. Ridgewood, NY 11385 USA",JADALAREIGN,,https://ra.co/events/2017420,
1997983,Unsound NY x Dripping,2024-11-14T00:00:00.000,2024-11-14T20:00:00.000,2024-11-15T04:00:00.000,Nowadays,"56-06 Cooper Ave. Ridgewood, NY 11385 USA","2K88, 7038634357, Atrice, bela, Shyboi, VTSS, TYGAPAW","Cutting-edge Polish institution Unsound and local avant-garde festival Dripping take over Nowadays for a night of fast-paced techno, grimy jungle and heavy-weight bass.",https://ra.co/events/1997983,
2017418,"Nonstop: Avalon Emerson, como se DJ, Cromby, Kevin Aviance, MORENXXX, SHYBOI, Yazzus, Zarina",2024-11-09T00:00:00.000,2024-11-09T22:00:00.000,2024-11-10T22:00:00.000,Nowadays,"56-06 Cooper Ave. Ridgewood, NY 11385 USA","Avalon Emerson, como se DJ, Cromby, MORENXXX, Shyboi, Yazzus, Zarina","This Nonstop has something for everyone. Zarina's narrative-led, percussive club music will kickstart the evening and MORENXXX's hypnotic, high BPM techno will guide tired limbs through sunrise. By the afternoon, Kevin Aviance will make you dance for love.",https://ra.co/events/2017418,
2017416,"Afrikan Sciences (live), Marco Weibel & Meftah",2024-11-08T00:00:00.000,2024-11-08T22:00:00.000,2024-11-09T06:00:00.000,Nowadays,"56-06 Cooper Ave. Ridgewood, NY 11385 USA","Afrikan Sciences, Marco Weibel, Meftah",,https://ra.co/events/2017416,
2017415,"Sillage: 8ULENTINA, DJ Promise Chain, Embaci, Lara Sarkissian, NYMPH, Rohana",2024-11-07T00:00:00.000,2024-11-07T22:00:00.000,2024-11-08T04:00:00.000,Nowadays,"56-06 Cooper Ave. Ridgewood, NY 11385 USA","8ULENTINA, Embaci, Lara Sarkissian",,https://ra.co/events/2017415,
2017413,"Nonstop: DJ Hell, Identified Patient, livwutang, Naone, Sepehr",2024-11-02T00:00:00.000,2024-11-02T22:00:00.000,2024-11-03T15:00:00.000,Nowadays,"56-06 Cooper Ave. Ridgewood, NY 11385 USA","DJ Hell, Identified Patient, Patient (MT), livwutang, Naone, Sepehr","From Sepehr's off-kilter opening to livwutang's mystifying closing, Nonstop will be a journey full of heady house, breakbeats and endless wormholes. ",https://ra.co/events/2017413,
2017410,Antal All Night,2024-11-01T00:00:00.000,2024-11-01T22:00:00.000,2024-11-02T06:00:00.000,Nowadays,"56-06 Cooper Ave. Ridgewood, NY 11385 USA",Antal,,https://ra.co/events/2017410,
1997272,Halloween: Ron Like Hell All Night,2024-10-31T00:00:00.000,2024-10-31T22:00:00.000,2024-11-01T04:00:00.000,Nowadays,"56-06 Cooper Ave. Ridgewood, NY 11385 USA",Ron Like Hell,,https://ra.co/events/1997272,
1904488,Mister Sunday: Season Closer and Halloween,2024-10-27T00:00:00.000,2024-10-27T15:00:00.000,2024-10-27T21:00:00.000,Nowadays,"56-06 Cooper Ave. Ridgewood, NY 11385 USA","Eamon Harkin, Justin Carter",,https://ra.co/events/1904488,
1997271,"Halloween Nonstop: Answer Code Request, Cora, Jek+Matas, KYRUH, Lamin Fofana, Veronica Vasicka",2024-10-26T00:00:00.000,2024-10-26T22:00:00.000,2024-10-27T15:00:00.000,Nowadays,"56-06 Cooper Ave. Ridgewood, NY 11385 USA","Answer Code Request, Cora (CN), Jek (US), Matas, KYRUH, Lamin Fofana, Veronica Vasicka",,https://ra.co/events/1997271,
2000786,Let's Dance Brooklyn: Season 11 Kick-off + Annual Halloween Boo-gie,2024-10-26T00:00:00.000,2024-10-26T14:00:00.000,2024-10-26T19:00:00.000,Nowadays,"56-06 Cooper Ave. Ridgewood, NY 11385 USA","Ali Coleman, Ameer Brooks, Harry Fletcher",,https://ra.co/events/2000786,
1997268,Anthony Naples b2b DJ Python All Night,2024-10-25T00:00:00.000,2024-10-25T22:00:00.000,2024-10-26T06:00:00.000,Nowadays,"56-06 Cooper Ave. Ridgewood, NY 11385 USA","Anthony Naples, DJ Python",,https://ra.co/events/1997268,
1997266,Body Hack,2024-10-24T00:00:00.000,2024-10-24T20:00:00.000,2024-10-25T04:00:00.000,Nowadays,"56-06 Cooper Ave. Ridgewood, NY 11385 USA","ARCHANGEL (US), Cisne, DJ Delish, Jasmine Infiniti, kuntress, LYDO","Boundary-pushing artists Jasmine Infiniti and LYDO will grace the decks at Body Hack's multifaceted, mind-bending club night. ",https://ra.co/events/1997266,
2016783,MONSTROUS: Fang & Fur,2024-10-23T00:00:00.000,2024-10-23T20:00:00.000,2024-10-24T02:00:00.000,Nowadays,"56-06 Cooper Ave. Ridgewood, NY 11385 USA",Sissies of Mercy,,https://ra.co/events/2016783,
2026653,Mister Sunday Afterparty: Soul Summit,2024-10-20T00:00:00.000,2024-10-20T21:00:00.000,2024-10-21T00:00:00.000,Nowadays,"56-06 Cooper Ave. Ridgewood, NY 11385 USA",Soul Summit Music,,https://ra.co/events/2026653,
1904487,Mister Sunday: Theo Parrish Takeover,2024-10-20T00:00:00.000,2024-10-20T15:00:00.000,2024-10-20T21:00:00.000,Nowadays,"56-06 Cooper Ave. Ridgewood, NY 11385 USA",Theo Parrish,,https://ra.co/events/1904487,
1997265,"Nonstop: BASSBEAR!, Regal86, Sterling Juan Diaz b2b Sekucci, Karim Olen Ash, Honcho",2024-10-19T00:00:00.000,2024-10-19T22:00:00.000,2024-10-20T15:00:00.000,Nowadays,"56-06 Cooper Ave. Ridgewood, NY 11385 USA","BASSBEAR!!, Regal86, Sterling Juan Diaz, Sekucci, Karim Olen Ash, Honcho",,https://ra.co/events/1997265,
1997264,Residency Night: MUSCLECARS invites Kuniyuki Takahashi,2024-10-18T00:00:00.000,2024-10-18T22:00:00.000,2024-10-19T06:00:00.000,Nowadays,"56-06 Cooper Ave. Ridgewood, NY 11385 USA",MUSCLECARS,"MUSCLECARS invites legendary Japanese sound master Kuniyuki Takahashi for this deep, heartfelt evening at Nowadays. ",https://ra.co/events/1997264,
1981860,"Ableton Series: How To Create and Mix Your Own Tracks, Part 6",2024-10-17T00:00:00.000,2024-10-17T19:00:00.000,2024-10-17T21:00:00.000,Nowadays,"56-06 Cooper Ave. Ridgewood, NY 11385 USA","JP Solis, The New York Record Club for The Advancement of The Arts",,https://ra.co/events/1981860,
2023386,"Primer Rebelde IPD Night: Fried Platano, Lil Zé, YoLuigi, Vice",2024-10-17T00:00:00.000,2024-10-17T20:00:00.000,2024-10-18T02:00:00.000,Nowadays,"56-06 Cooper Ave. Ridgewood, NY 11385 USA","friedplatano, yoluigi, Vice",,https://ra.co/events/2023386,
1997263,"PACIFIC MODE: Colle (Live), Ian Kim Judd, Voice Actor (Live)",2024-10-16T00:00:00.000,2024-10-16T20:00:00.000,2024-10-17T00:00:00.000,Nowadays,"56-06 Cooper Ave. Ridgewood, NY 11385 USA","Ian Kim Judd, Voice Actor",PACIFIC MODE slows it down for a special listening event featuring emotive and reflective ambient music. ,https://ra.co/events/1997263,
1904486,Mister Sunday Long Weekend Special: Soul Summit Takeover,2024-10-13T00:00:00.000,2024-10-13T15:00:00.000,2024-10-13T21:00:00.000,Nowadays,"56-06 Cooper Ave. Ridgewood, NY 11385 USA",Soul Summit Music,,https://ra.co/events/1904486,
2012294,Mister Sunday Afterparty: Timmy Regisford All Night,2024-10-13T00:00:00.000,2024-10-13T21:00:00.000,2024-10-14T02:00:00.000,Nowadays,"56-06 Cooper Ave. Ridgewood, NY 11385 USA",Timmy Regisford,,https://ra.co/events/2012294,
1997262,"Nonstop: Akanbi, Ayesha, Mia Koden, Pangaea, x3butterfly",2024-10-12T00:00:00.000,2024-10-12T22:00:00.000,2024-10-13T15:00:00.000,Nowadays,"56-06 Cooper Ave. Ridgewood, NY 11385 USA","Akanbi, Ayesha, Joni DJ, Mia Koden, Pangaea, x3butterfly",,https://ra.co/events/1997262,
1997261,We Finna Love: Our 3rd Year Anniversary,2024-10-12T00:00:00.000,2024-10-12T14:00:00.000,2024-10-12T18:00:00.000,Nowadays,"56-06 Cooper Ave. Ridgewood, NY 11385 USA",,,https://ra.co/events/1997261,
1997260,"Soul Connection: DJ Rashida, Honey Bun, Lovie, Quinnette",2024-10-11T00:00:00.000,2024-10-11T22:00:00.000,2024-10-12T06:00:00.000,Nowadays,"56-06 Cooper Ave. Ridgewood, NY 11385 USA","Honey Bun, Lovie, Quinnette",,https://ra.co/events/1997260,
1981859,"Ableton Series: How To Create and Mix Your Own Tracks, Part 5",2024-10-10T00:00:00.000,2024-10-10T19:00:00.000,2024-10-10T21:00:00.000,Nowadays,"56-06 Cooper Ave. Ridgewood, NY 11385 USA","JP Solis, The New York Record Club for The Advancement of The Arts",,https://ra.co/events/1981859,
2000460,"BUT, CAN SHE SING?: Kilopatrah Jones, Mike Servito, Nita Aviance",2024-10-10T00:00:00.000,2024-10-10T22:00:00.000,2024-10-11T04:00:00.000,Nowadays,"56-06 Cooper Ave. Ridgewood, NY 11385 USA","Kilopatrah Jones, Mike Servito, Nita Aviance",Three incredibly talented DJs honoring house music and divas. What more could you ask for? ,https://ra.co/events/2000460,
1904485,Mister Sunday: Justin Carter & Eamon Harkin,2024-10-06T00:00:00.000,2024-10-06T15:00:00.000,2024-10-06T21:00:00.000,Nowadays,"56-06 Cooper Ave. Ridgewood, NY 11385 USA","Justin Carter, Eamon Harkin",,https://ra.co/events/1904485,
1997259,"Nonstop: Aurora Halal, livwutang, MORENXXX, Perko, Shanti Celeste",2024-10-05T00:00:00.000,2024-10-05T22:00:00.000,2024-10-06T15:00:00.000,Nowadays,"56-06 Cooper Ave. Ridgewood, NY 11385 USA","Aurora Halal, livwutang, MORENXXX, Fergus Jones, Fergus Jones, Shanti Celeste",Bring in the morning with one of the most assured and thoughtful DJs in the scene. Don't miss livwutang's Sunday service. ,https://ra.co/events/1997259,
1997258,"Club Night Club: re:ni, Significant Other",2024-10-04T00:00:00.000,2024-10-04T22:00:00.000,2024-10-05T06:00:00.000,Nowadays,"56-06 Cooper Ave. Ridgewood, NY 11385 USA","re:ni, Significant Other",,https://ra.co/events/1997258,
1997257,"Dripping: Azumi OE & eucademix, DJ Synclaire, Relaxer, RP Boo, Special Guest",2024-10-03T00:00:00.000,2024-10-03T21:30:00.000,2024-10-04T04:00:00.000,Nowadays,"56-06 Cooper Ave. Ridgewood, NY 11385 USA","aka-Sol, Nema Hän, Relaxer, RP Boo","Dripping returns to Nowadays for the first time since its June festival. From footwork pioneer RP Boo to Butoh-inspired dancer Azumi OE, the energy in this room is going to be very special.",https://ra.co/events/1997257,
1981857,"Ableton Series: How To Create and Mix Your Own Tracks, Part 4",2024-10-03T00:00:00.000,2024-10-03T19:00:00.000,2024-10-03T21:00:00.000,Nowadays,"56-06 Cooper Ave. Ridgewood, NY 11385 USA","JP Solis, The New York Record Club for The Advancement of The Arts",,https://ra.co/events/1981857,
1904484,"Mister 500, Our 500th Party",2024-09-29T00:00:00.000,2024-09-29T15:00:00.000,2024-09-29T21:00:00.000,Nowadays,"56-06 Cooper Ave. Ridgewood, NY 11385 USA","Eamon Harkin, Justin Carter","Throwing 500 parties in a city as competitive as New York is, frankly, mind-bogglingly impressive. Big up Eamon Harkin and Justin Carter for their undying commitment to the rave.",https://ra.co/events/1904484,
1974423,"Nonstop: Analog Soul b2b The Carry Nation, ANTOJITO, BASHKKA, Gabrielle Kwarteng, Josh Caffé",2024-09-28T00:00:00.000,2024-09-28T22:00:00.000,2024-09-29T15:00:00.000,Nowadays,"56-06 Cooper Ave. Ridgewood, NY 11385 USA","Analog Soul, The Carry Nation, ANTOJITO, BASHKKA, Gabrielle Kwarteng, Josh Caffé",,https://ra.co/events/1974423,
1974422,Physical Therapy & CCL All Night,2024-09-27T00:00:00.000,2024-09-27T22:00:00.000,2024-09-28T06:00:00.000,Nowadays,"56-06 Cooper Ave. Ridgewood, NY 11385 USA","Physical Therapy, CCL, Blurry, Logan Takahashi",,https://ra.co/events/1974422,
1974421,Body Hack,2024-09-26T00:00:00.000,2024-09-26T20:00:00.000,2024-09-27T06:00:00.000,Nowadays,"56-06 Cooper Ave. Ridgewood, NY 11385 USA",,"Body Hack returns to Nowadays with an exciting panel on organizing, sickening live performances, and banging club music. So come early and stay late.",https://ra.co/events/1974421,
1904482,Mister Sunday: Palms Trax Takeover,2024-09-22T00:00:00.000,2024-09-22T15:00:00.000,2024-09-22T21:00:00.000,Nowadays,"56-06 Cooper Ave. Ridgewood, NY 11385 USA",Palms Trax,,https://ra.co/events/1904482,
1977843,Mister Sunday Afterparty: John Talabot,2024-09-22T00:00:00.000,2024-09-22T21:00:00.000,2024-09-23T02:00:00.000,Nowadays,"56-06 Cooper Ave. Ridgewood, NY 11385 USA",John Talabot,,https://ra.co/events/1977843,
1974419,"Nonstop: Cashu, DjRUM, Identified Patient, JOSELO, Juliana Huxtable b2b Shyboi, Leeon",2024-09-21T00:00:00.000,2024-09-21T22:00:00.000,2024-09-22T15:00:00.000,Nowadays,"56-06 Cooper Ave. Ridgewood, NY 11385 USA","Cashu, DjRUM, Identified Patient, Patient (MT), JOSELO, Juliana Huxtable, Shyboi, Leeon","Nowadays' beloved 24-hour weekenders keep going from strength to strength. This time, Brazil's Cashu brings raw baile-funk, DjRUM serves sinister breakbeats and two New York legends indulge in a rare back-to-back.",https://ra.co/events/1974419,
1974418,Special Guest + Matas,2024-09-20T00:00:00.000,2024-09-20T22:00:00.000,2024-09-21T06:00:00.000,Nowadays,"56-06 Cooper Ave. Ridgewood, NY 11385 USA","Matas, Naija Couture",,https://ra.co/events/1974418,
1974417,"Nina Night: Cousin, DJ Lostboi (live), ex wiish, James K (live), Pavel Milyakov (live)",2024-09-19T00:00:00.000,2024-09-19T22:00:00.000,2024-09-20T04:00:00.000,Nowadays,"56-06 Cooper Ave. Ridgewood, NY 11385 USA","Cousin, ex wiish, james K",James K's live show is worth the price of admission alone.,https://ra.co/events/1974417,
1981856,"Ableton Series: How To Create and Mix Your Own Tracks, Part 3",2024-09-19T00:00:00.000,2024-09-19T19:00:00.000,2024-09-19T21:00:00.000,Nowadays,"56-06 Cooper Ave. Ridgewood, NY 11385 USA","JP Solis, The New York Record Club for The Advancement of The Arts",,https://ra.co/events/1981856,
1974416,Long Gong XL: Sphente All Night,2024-09-18T00:00:00.000,2024-09-18T19:00:00.000,2024-09-19T00:00:00.000,Nowadays,"56-06 Cooper Ave. Ridgewood, NY 11385 USA",,,https://ra.co/events/1974416,
1904481,Mister Sunday: Josey Rebelle & Devoye Takeover,2024-09-15T00:00:00.000,2024-09-15T15:00:00.000,2024-09-15T21:00:00.000,Nowadays,"56-06 Cooper Ave. Ridgewood, NY 11385 USA","Josey Rebelle, Devoye",,https://ra.co/events/1904481,
1974415,"Nonstop: JADALAREIGN, Julion De'Angelo, Lovie, Sharlese, Steve Poindexter, Sweater On Polo",2024-09-14T00:00:00.000,2024-09-14T22:00:00.000,2024-09-15T15:00:00.000,Nowadays,"56-06 Cooper Ave. Ridgewood, NY 11385 USA","JADALAREIGN, Julion De'Angelo, Lovie, Sharlese, Steve Poindexter, Sweater On Polo, Ella Hussle","Black excellence is on full display for the entirety of this Nonstop. From rising stars to legends, this one simply has it all.",https://ra.co/events/1974415,
1974413,Tony Humphries All Night,2024-09-13T00:00:00.000,2024-09-13T22:00:00.000,2024-09-14T06:00:00.000,Nowadays,"56-06 Cooper Ave. Ridgewood, NY 11385 USA",Tony Humphries,,https://ra.co/events/1974413,
1996102,"Rare Frequency Transmissions: DJ SWISHA, Dynoman (live), Gavilán Rayna Russom, Zara Dekho",2024-09-12T00:00:00.000,2024-09-12T21:00:00.000,2024-09-13T04:00:00.000,Nowadays,"56-06 Cooper Ave. Ridgewood, NY 11385 USA","DJ SWISHA, Dynoman, Gavilán Rayna Russom, Zara Dekho","Rare Frequency Transmissions curates a special night of sonics at Nowadays, featuring a rare live performance by Dynoman and guaranteed club madness from DJ SWISHA.",https://ra.co/events/1996102,
